property_id,property_type,property_subtype,price,price_type,living_area_m2,bedrooms,bathrooms,address,postal_code,city,latitude,longitude,building_year,state_of_the_building,furnished,has_garage,parking_count,kitchen_equipped,has_elevator,facades,floors_total,has_garden,garden_area_m2,has_terrace,total_area_m2,epc_score,region,province,nearby_city,km_from_nearby_city,is_nearby_city_prestigious,floor_number,property_url
https://immovlan.be/en/detail/apartment/for-sale/9100/sint-niklaas/rbw03830,Apartment,apartment,149000.0,sell,58.0,1.0,1.0,Koningin Fabiolapark 193,9100,sint-niklaas,51.1554834,4.1569212,1970.0,Normal,0.0,,,,1.0,,14.0,0.0,,1.0,,B,Flanders,East Flanders,Sint-Niklaas,1.5,0.0,14.0,https://immovlan.be/en/detail/apartment/for-sale/9100/sint-niklaas/rbw03830
https://immovlan.be/en/detail/residence/for-sale/4030/grivegnee/vbd94436,House,residence,,sell,45.0,1.0,1.0,Rue Joseph Hodeige 20,4030,grivegnee,50.6197147,5.6076253,1918.0,To be renovated,0.0,,,,,2.0,,0.0,,1.0,,D,Wallonia,Liège,Liège,2.4,0.0,,https://immovlan.be/en/detail/residence/for-sale/4030/grivegnee/vbd94436
https://immovlan.be/en/detail/apartment/for-sale/1080/sint-jans-molenbeek/vbe29921,Apartment,apartment,269000.0,sell,105.0,3.0,,BOULEVARD EDMOND MACHTENS 121,1080,sint-jans-molenbeek,50.850880000000004,4.30652,1967.0,Normal,,,,,1.0,,8.0,,,1.0,,G,Brussels,Brussels Capital Region,Bruxelles,3.2,0.0,4.0,https://immovlan.be/en/detail/apartment/for-sale/1080/sint-jans-molenbeek/vbe29921
https://immovlan.be/en/detail/residence/for-sale/4850/plombieres/vbd20723,House,residence,895000.0,sell,350.0,5.0,4.0,Rue de la Gare 70 A,4850,plombieres,50.7199472,5.9603189,,,0.0,1.0,,,,4.0,,1.0,,1.0,2435.0,A+,Wallonia,Liège,Aachen,10.7,0.0,,https://immovlan.be/en/detail/residence/for-sale/4850/plombieres/vbd20723
https://immovlan.be/en/detail/residence/for-sale/4750/butgenbach/vbe16105,House,residence,510518.0,sell,175.0,4.0,2.0,Zum Brand 52,4750,butgenbach,50.4225942,6.1829196,2025.0,,,1.0,,,,,,1.0,3200.0,1.0,,,Wallonia,Liège,Verviers,29.2,0.0,,https://immovlan.be/en/detail/residence/for-sale/4750/butgenbach/vbe16105
https://immovlan.be/en/detail/residence/for-sale/2490/balen/rbw18079,House,residence,315000.0,sell,,2.0,1.0,Kleine Wagenstraat 14,2490,balen,51.1801273,5.1800074,1980.0,,,,,,,4.0,2.0,1.0,,1.0,1239.0,F,Flanders,Antwerp,Geel,13.3,0.0,,https://immovlan.be/en/detail/residence/for-sale/2490/balen/rbw18079
https://immovlan.be/en/detail/ground-floor/for-sale/1130/haren/vbe36921,Apartment,ground-floor,325000.0,sell,74.0,1.0,1.0,Rue Servandoni 47-49,1130,haren,50.895148,4.418088,2026.0,New,0.0,,,Super equipped,1.0,3.0,2.0,1.0,150.0,1.0,,A,Brussels,Brussels Capital Region,Bruxelles,6.8,0.0,,https://immovlan.be/en/detail/ground-floor/for-sale/1130/haren/vbe36921
https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/vbe32980,House,residence,139000.0,sell,148.0,2.0,1.0,,7700,mouscron,50.7459126,3.219272,1936.0,Excellent,,,,,,,,1.0,146.0,1.0,,G,Wallonia,Hainaut,Mouscron,0.5,0.0,,https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/vbe32980
https://immovlan.be/en/detail/residence/for-sale/8800/roeselare/rbv54733,House,residence,255000.0,sell,84.0,2.0,1.0,Tumulusstraat 6,8800,roeselare,50.9333479,3.1234245,1931.0,Excellent,,,,,,3.0,,1.0,,1.0,337.0,C,Flanders,West Flanders,Roeselare,1.4,0.0,,https://immovlan.be/en/detail/residence/for-sale/8800/roeselare/rbv54733
https://immovlan.be/en/detail/apartment/for-sale/6880/bertrix/vbe31926,Apartment,apartment,,sell,99.0,2.0,1.0,Rue de la Gare 11 /101,6880,bertrix,49.8551067,5.2538159,,Normal,0.0,,,Fully equipped,0.0,2.0,1.0,,,,,G,Wallonia,Luxembourg,Arlon,44.7,0.0,1.0,https://immovlan.be/en/detail/apartment/for-sale/6880/bertrix/vbe31926
https://immovlan.be/en/detail/apartment/for-sale/1080/sint-jans-molenbeek/vbe24925,Apartment,apartment,195000.0,sell,75.0,2.0,1.0,,1080,sint-jans-molenbeek,50.8569755,4.3193694,1918.0,To renovate,0.0,,,Partially equipped,0.0,2.0,4.0,0.0,,1.0,,G,Brussels,Brussels Capital Region,Bruxelles,2.4,0.0,,https://immovlan.be/en/detail/apartment/for-sale/1080/sint-jans-molenbeek/vbe24925
https://immovlan.be/en/detail/residence/for-sale/6110/montigny-le-tilleul/vbe35768,House,residence,178000.0,sell,140.0,3.0,,,6110,montigny-le-tilleul,50.3744413,4.3779578,,,,,,,,4.0,,1.0,150.0,,352.0,G,Wallonia,Hainaut,Charleroi,6.2,0.0,,https://immovlan.be/en/detail/residence/for-sale/6110/montigny-le-tilleul/vbe35768
https://immovlan.be/en/detail/residence/for-sale/7160/godarville/vbe13136,House,residence,199000.0,sell,,3.0,1.0,,7160,godarville,50.49626,4.28842,,,,1.0,2.0,,,,,1.0,,0.0,,G,Wallonia,Hainaut,La Louvière,7.3,0.0,,https://immovlan.be/en/detail/residence/for-sale/7160/godarville/vbe13136
https://immovlan.be/en/detail/residence/for-sale/3650/dilsen-stokkem/rbv08127,House,residence,539000.0,sell,184.0,2.0,1.0,Heilderveld 12,3650,dilsen-stokkem,51.038634,5.7270579999999995,1953.0,,,1.0,,,,4.0,,1.0,,1.0,3624.0,C,Flanders,Limburg,Genk,17.9,0.0,,https://immovlan.be/en/detail/residence/for-sale/3650/dilsen-stokkem/rbv08127
https://immovlan.be/en/detail/residence/for-sale/8530/harelbeke/rbw16930,House,residence,464500.0,sell,138.0,3.0,1.0,Stijn Streuvelsstraat 18,8530,harelbeke,50.8313779,3.3040133,2025.0,New,0.0,,,Fully equipped,0.0,3.0,1.0,1.0,200.0,,300.0,A+,Flanders,West Flanders,Kortrijk,2.8,0.0,,https://immovlan.be/en/detail/residence/for-sale/8530/harelbeke/rbw16930
https://immovlan.be/en/detail/apartment/for-sale/8370/blankenberge/rbu61323,Apartment,apartment,115000.0,sell,41.0,1.0,,Sergeant De Bruynestraat 18,8370,blankenberge,51.3117149,3.122786,,,,,,,0.0,,3.0,0.0,,0.0,,B,Flanders,West Flanders,Bruges,13.4,0.0,3.0,https://immovlan.be/en/detail/apartment/for-sale/8370/blankenberge/rbu61323
https://immovlan.be/en/detail/residence/for-sale/4560/clavier/vbc76024,House,residence,413742.0,sell,184.0,3.0,1.0,,4560,clavier,50.4114801,5.3635498,,New,,1.0,1.0,,,4.0,,,,,2212.0,A+,Wallonia,Liège,Liège,28.9,0.0,,https://immovlan.be/en/detail/residence/for-sale/4560/clavier/vbc76024
https://immovlan.be/en/detail/cottage/for-sale/5575/malvoisin/vbd07671,House,cottage,164900.0,sell,224.0,5.0,1.0,,5575,malvoisin,50.01107,4.96239,,,0.0,1.0,,,0.0,,,1.0,,1.0,598.0,,Wallonia,Namur,Namur,51.1,0.0,,https://immovlan.be/en/detail/cottage/for-sale/5575/malvoisin/vbd07671
https://immovlan.be/en/detail/residence/for-sale/8200/sint-andries/rbw02336,House,residence,589000.0,sell,173.0,4.0,2.0,Hertsvelde-West 8,8200,sint-andries,51.2063199,3.1987221,2009.0,Normal,0.0,1.0,1.0,Super equipped,0.0,3.0,2.0,1.0,205.0,1.0,316.0,A,Flanders,West Flanders,Bruges,1.8,0.0,,https://immovlan.be/en/detail/residence/for-sale/8200/sint-andries/rbw02336
https://immovlan.be/en/detail/mixed-building/for-sale/6880/bertrix/vbd67101,House,mixed-building,350000.0,sell,121.0,2.0,1.0,Rue des Combattants 21,6880,bertrix,49.8560905,5.2550639,1984.0,,,1.0,2.0,,,4.0,,,,,349.0,F,Wallonia,Luxembourg,Arlon,44.7,0.0,,https://immovlan.be/en/detail/mixed-building/for-sale/6880/bertrix/vbd67101
https://immovlan.be/en/detail/residence/for-sale/4367/crisnee/rbw19208,House,residence,495000.0,sell,148.0,3.0,1.0,Rue du Soleil 8,4367,crisnee,50.7066735,5.4014498,2025.0,New,0.0,,,Fully equipped,0.0,4.0,1.0,1.0,430.0,1.0,505.0,A,Wallonia,Liège,Liège,15.0,0.0,,https://immovlan.be/en/detail/residence/for-sale/4367/crisnee/rbw19208
https://immovlan.be/en/detail/residence/for-sale/3945/ham/rbv72487,House,residence,585000.0,sell,256.0,3.0,1.0,Dennenstraat 61,3945,ham,51.10882,5.191537,2005.0,Normal,0.0,1.0,,,0.0,4.0,,1.0,,0.0,1655.0,B,Flanders,Limburg,Geel,15.3,0.0,,https://immovlan.be/en/detail/residence/for-sale/3945/ham/rbv72487
https://immovlan.be/en/detail/ground-floor/for-sale/9000/gent/vbe35726,Apartment,ground-floor,300000.0,sell,62.0,1.0,1.0,Lily Boeykensstraat 7 003,9000,gent,51.0537376,3.6881763,2014.0,Excellent,0.0,,,,1.0,2.0,3.0,,,1.0,,A,Flanders,East Flanders,Gent,2.0,0.0,0.0,https://immovlan.be/en/detail/ground-floor/for-sale/9000/gent/vbe35726
https://immovlan.be/en/detail/residence/for-sale/4040/herstal/vbe35640,House,residence,195000.0,sell,85.0,2.0,1.0,Rue de l'Ancienne Bure 83,4040,herstal,50.6828056,5.628457,,Normal,,,,Partially equipped,0.0,3.0,1.0,1.0,256.0,1.0,351.0,F,Wallonia,Liège,Liège,6.6,0.0,,https://immovlan.be/en/detail/residence/for-sale/4040/herstal/vbe35640
https://immovlan.be/en/detail/residence/for-sale/1000/brussels/vbe35490,House,residence,675000.0,sell,211.0,4.0,1.0,,1000,brussels,50.8427501,4.3515499,1910.0,Normal,0.0,,,,0.0,2.0,2.0,,,,1200.0,G,Brussels,Brussels Capital Region,Bruxelles,0.8,0.0,,https://immovlan.be/en/detail/residence/for-sale/1000/brussels/vbe35490
https://immovlan.be/en/detail/studio/for-sale/2600/berchem/rbv80136,Apartment,studio,189000.0,sell,47.0,1.0,1.0,De Roest d'Alkemadelaan 13 3,2600,berchem,51.1822551,4.4324592,1964.0,Fully renovated,,,,,1.0,4.0,10.0,,,1.0,,B,Flanders,Antwerp,Antwerpen,4.6,0.0,1.0,https://immovlan.be/en/detail/studio/for-sale/2600/berchem/rbv80136
https://immovlan.be/en/detail/chalet/for-sale/5377/heure/vbd02080,House,chalet,100000.0,sell,60.0,2.0,1.0,Rue du Bochetay 62,5377,heure,50.29805089,5.31561055,1987.0,,1.0,,,,0.0,4.0,,0.0,,1.0,66.0,,Wallonia,Namur,Namur,36.9,0.0,,https://immovlan.be/en/detail/chalet/for-sale/5377/heure/vbd02080
https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rbw18292,House,residence,360000.0,sell,145.0,,1.0,Jakobinessenstraat 35,8000,brugge,51.2031005,3.2308304,,,,1.0,1.0,,0.0,2.0,,,,,125.0,,Flanders,West Flanders,Bruges,0.8,0.0,,https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rbw18292
https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/vbd98713,Apartment,apartment,175000.0,sell,57.0,1.0,1.0,Rue Victor Hugo 17,1030,schaarbeek,50.8525175,4.39058185,,,0.0,,,,0.0,,3.0,0.0,,0.0,,E,Brussels,Brussels Capital Region,Bruxelles,2.7,0.0,1.0,https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/vbd98713
https://immovlan.be/en/detail/residence/for-sale/5540/hastiere/vbe11584,House,residence,575000.0,sell,215.0,4.0,2.0,Rue du Faubourg 77,5540,hastiere,50.1540564,4.83677618,1960.0,,0.0,,,,0.0,4.0,2.0,1.0,,1.0,5395.0,,Wallonia,Namur,Namur,34.9,0.0,,https://immovlan.be/en/detail/residence/for-sale/5540/hastiere/vbe11584
https://immovlan.be/en/detail/apartment/for-sale/9830/sint-martens-latem/rbw19509,Apartment,apartment,565000.0,sell,104.0,2.0,1.0,Kortrijksesteenweg 139,9830,sint-martens-latem,51.0103403,3.6374217,,New,0.0,,,Super equipped,1.0,3.0,2.0,,,1.0,,,Flanders,East Flanders,Gent,7.4,0.0,1.0,https://immovlan.be/en/detail/apartment/for-sale/9830/sint-martens-latem/rbw19509
https://immovlan.be/en/detail/apartment/for-sale/1083/ganshoren/vbe27641,Apartment,apartment,179000.0,sell,60.0,1.0,1.0,Place Guido Gezelle 22 1,1083,ganshoren,50.8739616,4.3144264,1960.0,,0.0,,,,0.0,2.0,3.0,0.0,,0.0,,G,Brussels,Brussels Capital Region,Bruxelles,3.7,0.0,1.0,https://immovlan.be/en/detail/apartment/for-sale/1083/ganshoren/vbe27641
https://immovlan.be/en/detail/residence/for-sale/6840/neufchateau/vbe28562,House,residence,229000.0,sell,150.0,3.0,1.0,Avenue de la Gare 128,6840,neufchateau,49.8511052,5.4467242,1931.0,To be renovated,0.0,1.0,1.0,Partially equipped,0.0,3.0,3.0,1.0,900.0,1.0,1342.0,F,Wallonia,Luxembourg,Arlon,32.5,0.0,,https://immovlan.be/en/detail/residence/for-sale/6840/neufchateau/vbe28562
https://immovlan.be/en/detail/apartment/for-sale/4400/flemalle-grande/vwc99047,Apartment,apartment,256010.0,sell,80.0,2.0,1.0,Rue prés des Bômes,4400,flemalle-grande,50.6216873,5.457862,2023.0,Excellent,,1.0,,,1.0,,4.0,1.0,,1.0,,B,Wallonia,Liège,Liège,8.7,0.0,1.0,https://immovlan.be/en/detail/apartment/for-sale/4400/flemalle-grande/vwc99047
https://immovlan.be/en/detail/villa/for-sale/7711/dottignies/vbe10809,House,villa,539000.0,sell,175.0,4.0,1.0,Rue du Quevaucamps 12,7711,dottignies,50.7229041,3.28715,1985.0,Excellent,,1.0,,,,4.0,,1.0,,1.0,1214.0,C,Wallonia,Hainaut,Mouscron,5.7,0.0,,https://immovlan.be/en/detail/villa/for-sale/7711/dottignies/vbe10809
https://immovlan.be/en/detail/apartment/for-sale/1090/jette/vbe35540,Apartment,apartment,239000.0,sell,88.0,2.0,1.0,Avenue Firmin Lecharlier 27,1090,jette,50.8718352,4.3292409,1933.0,Normal,,,,Fully equipped,0.0,2.0,3.0,,,,,F,Brussels,Brussels Capital Region,Bruxelles,2.9,0.0,3.0,https://immovlan.be/en/detail/apartment/for-sale/1090/jette/vbe35540
https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbe32035,Apartment,apartment,325000.0,sell,50.0,1.0,1.0,Rue de Pavie 20,1000,brussels,50.8483881,4.3833003999999995,,Normal,0.0,,,,,2.0,3.0,,,1.0,,D,Brussels,Brussels Capital Region,Bruxelles,2.2,0.0,2.0,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbe32035
https://immovlan.be/en/detail/penthouse/for-sale/1200/sint-lambrechts-woluwe/vbe35903,Apartment,penthouse,575000.0,sell,141.0,2.0,2.0,Avenue Heydenberg 103,1200,sint-lambrechts-woluwe,50.8499751,4.4164405,1968.0,Normal,0.0,1.0,1.0,Fully equipped,1.0,3.0,5.0,,,1.0,,G,Brussels,Brussels Capital Region,Bruxelles,4.5,0.0,5.0,https://immovlan.be/en/detail/penthouse/for-sale/1200/sint-lambrechts-woluwe/vbe35903
https://immovlan.be/en/detail/apartment/for-sale/6600/bastogne/vbd97218,Apartment,apartment,210000.0,sell,76.0,1.0,1.0,,6600,bastogne,50.0005973,5.7152666,2005.0,Normal,0.0,1.0,,,1.0,2.0,3.0,0.0,,0.0,,B,Wallonia,Luxembourg,Arlon,36.0,0.0,1.0,https://immovlan.be/en/detail/apartment/for-sale/6600/bastogne/vbd97218
https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbw15984,Apartment,apartment,285000.0,sell,54.0,1.0,1.0,Sint Michielsstraat 13 304,9000,gent,51.0539045,3.7178253,2016.0,Normal,0.0,,,,1.0,,,,,,,B,Flanders,East Flanders,Gent,0.1,0.0,3.0,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbw15984
https://immovlan.be/en/detail/apartment/for-sale/8580/avelgem/rbv69675,Apartment,apartment,139000.0,sell,72.0,1.0,,Driesstraat 2 102,8580,avelgem,50.7777987,3.4411168,2005.0,,,,,,1.0,,,0.0,,0.0,,C,Flanders,West Flanders,Waregem,12.7,0.0,,https://immovlan.be/en/detail/apartment/for-sale/8580/avelgem/rbv69675
https://immovlan.be/en/detail/apartment/for-sale/8400/oostende/rbw19037,Apartment,apartment,285000.0,sell,76.0,1.0,1.0,Sint-Sebastiaansstraat 36,8400,oostende,51.2306598,2.9148879,,,,,,,,,,,,1.0,,B,Flanders,West Flanders,Ostende,1.9,0.0,,https://immovlan.be/en/detail/apartment/for-sale/8400/oostende/rbw19037
https://immovlan.be/en/detail/residence/for-sale/7712/herseaux/vbe33235,House,residence,149000.0,sell,185.0,3.0,1.0,,7712,herseaux,50.722568,3.2326156,,,0.0,1.0,1.0,,0.0,3.0,,,,,182.0,D,Wallonia,Hainaut,Mouscron,2.7,0.0,,https://immovlan.be/en/detail/residence/for-sale/7712/herseaux/vbe33235
https://immovlan.be/en/detail/bungalow/for-sale/5530/yvoir/vbe31773,House,bungalow,64900.0,sell,50.0,2.0,1.0,Parc résidentiel La Gayolle 823,5530,yvoir,50.33392,4.90372,2000.0,Normal,1.0,,,Fully equipped,0.0,4.0,,1.0,150.0,1.0,200.0,,Wallonia,Namur,Namur,15.0,0.0,,https://immovlan.be/en/detail/bungalow/for-sale/5530/yvoir/vbe31773
https://immovlan.be/en/detail/residence/for-sale/9500/viane/rbw19622,House,residence,575000.0,sell,225.0,4.0,2.0,,9500,viane,50.7435153,3.9227667999999998,2004.0,Normal,0.0,1.0,2.0,,0.0,4.0,2.0,1.0,,1.0,1550.0,B,Flanders,East Flanders,Alost,23.1,0.0,,https://immovlan.be/en/detail/residence/for-sale/9500/viane/rbw19622
https://immovlan.be/en/detail/residence/for-sale/3900/pelt/rbu61964,House,residence,327500.0,sell,,3.0,1.0,Tuitknak 1,3900,pelt,51.1913215,5.3966251,,New,,1.0,,,,2.0,,1.0,,0.0,138.0,,Flanders,Limburg,Genk,26.1,0.0,,https://immovlan.be/en/detail/residence/for-sale/3900/pelt/rbu61964
https://immovlan.be/en/detail/residence/for-sale/6830/bouillon/vbe28481,House,residence,,sell,145.0,3.0,1.0,Rue de la Girafe 4,6830,bouillon,49.8310122,5.0877195,1960.0,Normal,0.0,1.0,1.0,Super equipped,0.0,4.0,,1.0,1200.0,1.0,1752.0,D,Wallonia,Luxembourg,Arlon,54.9,0.0,,https://immovlan.be/en/detail/residence/for-sale/6830/bouillon/vbe28481
https://immovlan.be/en/detail/apartment/for-sale/2610/wilrijk/rbw19129,Apartment,apartment,219000.0,sell,85.0,2.0,1.0,Julius De Geyterstraat 118 B301,2610,wilrijk,51.18386,4.378837,1951.0,Normal,0.0,,,,0.0,2.0,4.0,,,,,B,Flanders,Antwerp,Antwerpen,4.3,0.0,3.0,https://immovlan.be/en/detail/apartment/for-sale/2610/wilrijk/rbw19129
https://immovlan.be/en/detail/apartment/for-sale/3582/koersel/rbv50138,Apartment,apartment,225000.0,sell,116.0,,,PIETER VANHOUDTSTRAAT 45 BUS 4,3582,koersel,51.057,5.27226,1953.0,Normal,,,,,,2.0,1.0,0.0,,0.0,,C,Flanders,Limburg,Hasselt,14.7,0.0,1.0,https://immovlan.be/en/detail/apartment/for-sale/3582/koersel/rbv50138
https://immovlan.be/en/detail/apartment/for-sale/8450/bredene/rbw12494,Apartment,apartment,129500.0,sell,52.0,1.0,1.0,Derbylaan 40 18,8450,bredene,51.2524308,2.9912524,,Normal,,,,,,2.0,,,,1.0,,E,Flanders,West Flanders,Ostende,6.0,0.0,1.0,https://immovlan.be/en/detail/apartment/for-sale/8450/bredene/rbw12494
https://immovlan.be/en/detail/apartment/for-sale/6800/libramont/vwd16513,Apartment,apartment,245000.0,sell,90.0,3.0,2.0,Avenue Herbofin 32B 106,6800,libramont,49.9206598,5.383848,2015.0,Excellent,,1.0,,Fully equipped,1.0,,4.0,1.0,,,,A+,Wallonia,Luxembourg,Arlon,40.8,0.0,1.0,https://immovlan.be/en/detail/apartment/for-sale/6800/libramont/vwd16513
https://immovlan.be/en/detail/residence/for-sale/4020/bressoux/vbe26528,House,residence,285000.0,sell,238.0,3.0,1.0,"Rue de Robermont, 230",4020,bressoux,50.63676,5.6022785,,,,1.0,1.0,,,2.0,,1.0,,1.0,143.0,D,Wallonia,Liège,Liège,1.7000000000000002,0.0,,https://immovlan.be/en/detail/residence/for-sale/4020/bressoux/vbe26528
https://immovlan.be/en/detail/residence/for-sale/5600/fagnolle/vbe26486,House,residence,215000.0,sell,111.0,3.0,1.0,Rue de la Fagne 6A,5600,fagnolle,50.1109901,4.5599875,,Normal,0.0,1.0,1.0,,,3.0,2.0,1.0,139.0,1.0,233.0,D,Wallonia,Namur,Charleroi,34.3,0.0,,https://immovlan.be/en/detail/residence/for-sale/5600/fagnolle/vbe26486
https://immovlan.be/en/detail/residence/for-sale/4560/bois-et-borsu/vbd93983,House,residence,325000.0,sell,160.0,4.0,1.0,Borsu 14,4560,bois-et-borsu,50.3889053,5.3219674999999995,,To renovate,0.0,1.0,2.0,Fully equipped,0.0,3.0,4.0,1.0,1693.0,1.0,2043.0,G,Wallonia,Liège,Liège,32.7,0.0,,https://immovlan.be/en/detail/residence/for-sale/4560/bois-et-borsu/vbd93983
https://immovlan.be/en/detail/apartment/for-sale/6780/messancy/vbd82200,Apartment,apartment,285000.0,sell,106.0,2.0,1.0,,6780,messancy,49.6216258,5.8214036,,Normal,0.0,1.0,,Fully equipped,0.0,3.0,2.0,0.0,,0.0,,C,Wallonia,Luxembourg,Arlon,6.9,0.0,,https://immovlan.be/en/detail/apartment/for-sale/6780/messancy/vbd82200
https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbe35542,Apartment,apartment,440000.0,sell,104.0,2.0,1.0,Avenue Marcel Thiry 11,1200,sint-lambrechts-woluwe,50.8548352,4.4393452,1994.0,Normal,0.0,1.0,1.0,,1.0,,4.0,,,1.0,,D,Brussels,Brussels Capital Region,Bruxelles,6.2,0.0,3.0,https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbe35542
https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/vbe19760,Apartment,apartment,270000.0,sell,112.0,2.0,1.0,Avenue Emile Zola 12,1030,schaarbeek,50.877,4.3801,1945.0,Normal,,,,,,2.0,3.0,0.0,,1.0,,G,Brussels,Brussels Capital Region,Bruxelles,3.6,0.0,3.0,https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/vbe19760
https://immovlan.be/en/detail/residence/for-sale/4032/chenee/vbe25116,House,residence,159000.0,sell,90.0,2.0,1.0,Rue des Grands-Prés 229,4032,chenee,50.6053704,5.622597,,Fully renovated,0.0,,,Fully equipped,0.0,2.0,,1.0,48.0,1.0,85.0,C,Wallonia,Liège,Liège,4.3,0.0,,https://immovlan.be/en/detail/residence/for-sale/4032/chenee/vbe25116
https://immovlan.be/en/detail/apartment/for-sale/9140/temse/rbw18167,Apartment,apartment,146000.0,sell,76.0,2.0,1.0,Leiedam 46,9140,temse,51.12648,4.20566,1993.0,To be renovated,0.0,1.0,1.0,,0.0,,,,,,,F,Flanders,East Flanders,Sint-Niklaas,6.2,0.0,3.0,https://immovlan.be/en/detail/apartment/for-sale/9140/temse/rbw18167
https://immovlan.be/en/detail/villa/for-sale/5650/walcourt/vbe33817,House,villa,340000.0,sell,145.0,3.0,1.0,Rue Toffette 50,5650,walcourt,50.249487,4.43469048,,To be renovated,0.0,1.0,1.0,,0.0,4.0,,,,,1515.0,D,Wallonia,Namur,Charleroi,18.0,0.0,,https://immovlan.be/en/detail/villa/for-sale/5650/walcourt/vbe33817
